matricula  U.E.A. Trim Ev. Cal Plan
2183085745 2300033 18O GLO. MB  56 BA54
2183085745 2300034 18O GLO. B   56 BA54
2183085745 2130034 19I GLO. B   56 BA02
2183085745 2331064 19I GLO. S   56 BC58
2183085745 2331062 19I GLO. S   56 BB08
2183085745 2112013 19P GLO. S   56 BB51
2183085745 2132075 19P GLO. B   56 BB01
2183085745 2331063 19P GLO. MB  56 BC07A
2183085745 2331065 19O GLO. S   56 BD08
2183085745 2132060 19O GLO. B   56 BC01
2183085745 2132061 20I GLO. MB  56 BD01
2183085745 2132062 20I GLO. MB  56 BE02
2183085745 2331061 20P GLO. B   56 BB07
2183085745 2122082 20P GLO. S   56 BF03
2183085745 2132063 20O GLO. S   56 BF02
2183085745 2331066 20O GLO. S   56 BE08
2183085745 2122081 20O REC. B   56 J22081
2191799043 2122081 19I GLO. EE  56
2191799043 2132062 19I GLO. EE  56
2191799043 2141025 19I GLO. EE  56
2191799043 2141026 19I GLO. EE  56
2191799043 2331063 19I GLO. EE  56
2191799043 2332062 19I GLO. EE  56
2191799043 2130034 19I GLO. AO  56
2191799043 2132064 19I GLO. AO  56
2191799043 2132065 19I GLO. AO  56
2191799043 2132075 19I GLO. AO  56
2191799043 2212020 19I GLO. AO  56
2191799043 2212035 19I GLO. AO  56
2191799043 2241089 19I GLO. AO  56
2191799043 2255064 19I GLO. AO  56
2191799043 2255065 19I GLO. AO  56
2191799043 2255134 19I GLO. AO  56
2191799043 2331065 19I GLO. AO  56
2191799043 2331066 19I GLO. AO  56
2191799043 2300033 19I GLO. AO  56
2191799043 2300035 19I GLO. AO  56
2191799043 2321088 19I GLO. AO  56
2191799043 2331061 19I GLO. AO  56
2191799043 2331062 19I GLO. AO  56
2191799043 2331064 19I GLO. AO  56
2191799043 2331067 19I GLO. AO  56
2191799043 2332061 19I GLO. AO  56
2191799043 2332065 19I GLO. AO  56
2191799043 2332074 19I GLO. AO  56
2191799043 2332081 19I GLO. AO  56
2191799043 2342003 19I GLO. AO  56
2191799043 2342036 19I GLO. AO  56
2191799043 2342043 19I GLO. AO  56
2191799043 2132060 19I REC. B   56 J32060
2191799043 2132061 19I REC. B   56 J32061
2191799043 2122082 19P GLO. NA  56 BF01
2191799043 2112013 19P GLO. NA  56 BB51
2191799043 2300034 19P GLO. NA  56 BA02
2191799043 2255066 19P GLO. NA  56 HF07
2191799043 2132063 19P GLO. NA  56 BF02
2191799043 2332060 19P REC. MB  56 J32060
2191799043 2132063 19P REC. MB  56 J32063
2191799043 2300034 19O GLO. MB  56 BA03
2191799043 2255066 19O GLO. B   56 HF03
2191799043 2332064 19O REC. S   56 J32064
2191799043 2332083 19O REC. B   56 J32083
2191799043 2332057 20I GLO. B   56 BG08
2191799043 2332075 20I GLO. B   56 BG08
2191799043 2331072 20I GLO. B   56 BH08
2191799043 2331073 20I GLO. MB  56 BI08
2191799043 2332086 20I GLO. MB  56 BK58
2191799043 2122082 20I REC. S   56 J22082
2191799043 2112013 20I REC. B   56 J12013
2191799043 2331076 20P GLO. MB  56 BK58
2191799043 2122083 20P GLO. S   56 BG01
2191799043 2331074 20P REC. B   56 J31074
2191799043 2332080 20P REC. B   56 J32080
2191799043 2122084 20P REC. B   56 J22084
2191799043 2331075 20O GLO. S   56 BJ58
2191799043 2332066 20O GLO. B   56 BG08
2192019526 2300033 19P GLO. MB  56 BA04
2192019526 2300034 19P GLO. MB  56 BA04
2192019526 2300035 19P GLO. B   56 BA04A
2192019526 2130034 19P GLO. MB  56 BA03
2192019526 2331064 19O GLO. MB  56 BC07
2192019526 2132075 19O GLO. MB  56 BB02
2192019526 2331062 19O GLO. B   56 BB08
2192019526 2331063 20I GLO. MB  56 BC07A
2192019526 2122081 20I GLO. B   56 BC01
2192019526 2132060 20I GLO. B   56 BC01
2192019526 2141025 20P GLO. MB  56 BD01
2192019526 2132062 20P GLO. B   56 BE01
2192019526 2122082 20O GLO. S   56 BF02
2192019526 2331065 20O GLO. B   56 BD58
2192019526 2141026 20O GLO. S   56 BE01
2192019526 2132061 20O REC. S   56 J32061
2192019535 2300033 19P GLO. MB  56 BA04
2192019535 2300034 19P GLO. S   56 BA04
2192019535 2300035 19P GLO. B   56 BA04A
2192019535 2130034 19P GLO. MB  56 BA03
2192019535 2112013 19O GLO. NA  56 BB01
2192019535 2255064 19O GLO. B   56 HD01
2192019535 2331061 19O GLO. B   56 BB08A
2192019535 2331062 19O GLO. NA  56 BB57
2192019535 2132075 19O GLO. S   56 BB01
2192019535 2112013 19O REC. S   56 J12013
2192019535 2132060 20I GLO. B   56 BC51
2192019535 2331062 20I GLO. B   56 BB08
2192019535 2331064 20I REC. S   56 J31064
2192019535 2122081 20P GLO. S   56 BC51
2192019535 2132061 20P GLO. B   56 BD01
2192019535 2255065 20P GLO. MB  56 HE11
2192019535 2331065 20O GLO. B   56 BD07
2192019535 2141025 20O GLO. S   56 BD51
2192019535 2132062 20O GLO. MB  56 BE01
2192019535 2331063 20O REC. MB  56 J31063
2192019535 2255066 20O GLO. MB  56 HF07M
2192019580 2300033 19P GLO. MB  56 BA04
2192019580 2300034 19P GLO. B   56 BA04
2192019580 2300035 19P GLO. MB  56 BA04A
2192019580 2130034 19P GLO. MB  56 BA03
2192019580 2112013 19O GLO. NA  56 BB01
2192019580 2331061 19O GLO. B   56 BB08A
2192019580 2331062 19O GLO. NA  56 BB57
2192019580 2132075 19O GLO. S   56 BB01
2192019580 2112013 19O REC. S   56 J12013
2192019580 2132060 20I GLO. B   56 BC51
2192019580 2331062 20I REC. B   56 J31062
2192019580 2122081 20P GLO. B   56 BC51
2192019580 2331063 20P GLO. S   56 BC58
2192019580 2132061 20P GLO. S   56 BD01
2192019580 2331065 20O GLO. B   56 BD08
2192019580 2331064 20O GLO. S   56 BC07
2192019580 2132062 20O GLO. MB  56 BE01
2192019580 2255064 20O REC. MB  56 J55064
2192019660 2300033 19P GLO. MB  56 BA04
2192019660 2300034 19P GLO. S   56 BA04
2192019660 2300035 19P GLO. B   56 BA04A
2192019660 2130034 19P GLO. B   56 BA03
2192019660 2331062 19O GLO. S   56 BB07
2192019660 2112013 19O GLO. MB  56 BB01
2192019660 2331061 19O GLO. S   56 BB07
2192019660 2132075 19O GLO. NA  56 BB51
2192019660 2132075 20I GLO. MB  56 BB51
2192019660 2331064 20I GLO. MB  56 BC58
2192019660 2132060 20P GLO. MB  56 BC02
2192019660 2331063 20O GLO. MB  56 BC07
2192019697 2300033 19P GLO. MB  56 BA04
2192019697 2300034 19P GLO. MB  56 BA04
2192019697 2300035 19P GLO. B   56 BA04A
2192019697 2130034 19P GLO. B   56 BA03
2192019697 2112013 19O GLO. S   56 BB51
2192019697 2331061 19O GLO. MB  56 BB07
2192019697 2331062 19O GLO. B   56 BB08A
2192019697 2132075 19O GLO. S   56 BB51
2192019697 2331063 20I GLO. S   56 BC07
2192019697 2331064 20I GLO. B   56 BC58
2192019697 2331065 20P GLO. B   56 BD07
2192019786 2300035 19P GLO. MB  57 BA03A
2192019786 2300034 19P GLO. B   57 BA03
2192019786 2300033 19P GLO. S   57 BA03
2192019786 2130034 19P GLO. MB  57 BA03
2192019786 2331061 19O GLO. B   57 BB08A
2192019786 2132075 19O GLO. NA  57 BB01
2192019786 2112013 19O GLO. B   57 BB01
2192019786 2331062 19O GLO. NA  57 BB57
2192019786 2132075 20I GLO. B   57 BB01
2192019786 2331062 20I GLO. S   57 BB08A
2192019786 2132061 20P GLO. B   57 BD51
2192019786 2132060 20P GLO. B   57 BC02
2192019786 2331063 20P GLO. MB  57 BC07
2192019786 2331065 20O GLO. MB  57 BD08
2192019786 2255064 20O GLO. MB  57 HD02
2192019786 2122081 20O GLO. B   57 BC01
2192019786 2331064 20O GLO. B   57 BC08
2192019786 2132062 20O GLO. B   57 BE01
2192019857 2300033 19P GLO. MB  56 BA04
2192019857 2300034 19P GLO. NA  56 BA04
2192019857 2300035 19P GLO. B   56 BA04A
2192019857 2130034 19P GLO. B   56 BA03
2192019857 2300034 19P REC. NA  56 J00034
2192019857 2112013 19O GLO. NA  56 BB01
2192019857 2331064 19O GLO. NA  56 BC58
2192019857 2132075 19O GLO. NA  56 BB01
2192019857 2132075 20I GLO. S   56 BB01
2192019857 2300034 20I GLO. MB  56 BA01
2192019857 2112013 20P GLO. B   56 BB01
2192019857 2255064 20P GLO. B   56 HD11
2192019857 2255065 20O GLO. B   56 HE13
2192019857 2331061 20O GLO. S   56 BB57
2192019857 2132060 20O GLO. S   56 BC02
2192019857 2331062 20O GLO. S   56 BB08A
2192019866 2300033 19P GLO. MB  56 BA04
2192019866 2300034 19P GLO. MB  56 BA04
2192019866 2300035 19P GLO. MB  56 BA04A
2192019866 2130034 19P GLO. MB  56 BA03
2192019866 2255064 19P REC. MB  56 J55064
2192019866 2255065 19P REC. MB  56 J55065
2192019866 2331062 19O GLO. MB  56 BB07
2192019866 2112013 19O GLO. MB  56 BB01
2192019866 2331061 19O GLO. MB  56 BB07
2192019866 2132075 19O GLO. MB  56 BB51
2192019866 2331063 20I GLO. MB  56 BC07
2192019866 2122081 20I GLO. MB  56 BC01
2192019866 2331064 20I GLO. MB  56 BC58
2192019866 2132060 20I GLO. B   56 BC01
2192019866 2331065 20P GLO. MB  56 BD08
2192019866 2132061 20P GLO. MB  56 BD01
2192019866 2141025 20P GLO. MB  56 BD01
2192019866 2255066 20P REC. MB  56 J55066
2192019866 2331066 20O GLO. B   56 BE08
2192019866 2132062 20O GLO. MB  56 BE01
2192019866 2141026 20O GLO. MB  56 BE01
2192020127 2300033 19P GLO. MB  56 BA04
2192020127 2300034 19P GLO. B   56 BA04
2192020127 2300035 19P GLO. B   56 BA04A
2192020127 2130034 19P GLO. B   56 BA03
2192020127 2112013 19O GLO. MB  56 BB01
2192020127 2331061 19O GLO. MB  56 BB08A
2192020127 2331062 19O GLO. NA  56 BB57
2192020127 2132075 19O GLO. NA  56 BB01
2192020127 2331062 20I GLO. B   56 BB08A
2192020127 2132075 20I GLO. B   56 BB51
2192020127 2331064 20I GLO. B   56 BC58
2192020127 2255064 20I REC. MB  56 J55064
2192020127 2255065 20I REC. MB  56 J55065
2192020127 2132060 20P GLO. B   56 BC52
2192020127 2132061 20P GLO. MB  56 BD01
2192020127 2331063 20P GLO. MB  56 BC07
2192020127 2331065 20P GLO. S   56 BD58
2192020127 2255066 20O GLO. MB  56 HF51
2192020127 2122081 20O GLO. MB  56 BC01
2192020127 2331066 20O GLO. S   56 BE08
2192020127 2132062 20O GLO. B   56 BE01
2192020154 2300033 19P GLO. MB  56 BA04
2192020154 2300034 19P GLO. NA  56 BA04
2192020154 2300035 19P GLO. B   56 BA04A
2192020154 2130034 19P GLO. B   56 BA03
2192020154 2300034 19P REC. NA  56 J00034
2192020154 2255064 19P REC. MB  56 J55064
2192020154 2112013 19O GLO. B   56 BB51
2192020154 2132075 19O GLO. S   56 BB02
2192020154 2300034 19O GLO. S   56 BA53
2192020154 2331061 20I GLO. MB  56 BB57
2192020154 2122081 20I GLO. B   56 BC51
2192020154 2255065 20I GLO. MB  56 HE15
2192020154 2132060 20I REC. S   56 J32060
2192020154 2141025 20P GLO. S   56 BD51
2192020154 2331062 20P GLO. S   56 BB08A
2192020154 2331063 20O GLO. S   56 BC58
2192020216 2300033 19P GLO. MB  56 BA04
2192020216 2300034 19P GLO. NA  56 BA04
2192020216 2300035 19P GLO. MB  56 BA04A
2192020216 2130034 19P GLO. MB  56 BA03
2192020216 2300034 19P REC. S   56 J00034
2192020216 2112013 19O GLO. B   56 BB51
2192020216 2331061 19O GLO. B   56 BB07
2192020216 2132075 19O GLO. S   56 BB51
2192020216 2331062 19O GLO. B   56 BB08A
2192020216 2331064 20I GLO. B   56 BC58
2192020216 2132060 20P GLO. S   56 BC01
2192020216 2255064 20O GLO. MB  56 HD09
2192020216 2331063 20O GLO. B   56 BC07
2192020225 2300033 19P GLO. MB  56 BA04
2192020225 2300034 19P GLO. S   56 BA04
2192020225 2300035 19P GLO. B   56 BA04A
2192020225 2130034 19P GLO. MB  56 BA03
2192020225 2331061 19O GLO. MB  56 BB57
2192020225 2112013 19O GLO. B   56 BB51
2192020225 2132075 19O GLO. S   56 BB02
2192020225 2331062 19O GLO. B   56 BB08
2192020225 2331065 20I GLO. B   56 BD08
2192020225 2331063 20I GLO. B   56 BC07
2192020225 2122081 20I GLO. B   56 BC01
2192020225 2331064 20I GLO. B   56 BC58
2192020225 2132060 20I GLO. S   56 BC01
2192020225 2141025 20P GLO. MB  56 BD01
2192020225 2255064 20P REC. B   56 J55064
2192020225 2132061 20O GLO. B   56 BD52
2192020225 2331066 20O GLO. B   56 BE58
2192020270 2300033 19P GLO. MB  56 BA04
2192020270 2300034 19P GLO. S   56 BA04
2192020270 2300035 19P GLO. MB  56 BA04A
2192020270 2130034 19P GLO. B   56 BA03
2192020270 2112013 19O GLO. S   56 BB01
2192020270 2331061 19O GLO. B   56 BB08A
2192020270 2331062 19O GLO. NA  56 BB57
2192020270 2132075 19O GLO. NA  56 BB01
2192020270 2132075 19O REC. B   56 J32075
2192020270 2132060 20I GLO. S   56 BC51
2192020270 2331062 20I REC. S   56 J31062
2192020270 2331064 20P GLO. MB  56 BC58
2192020270 2331063 20P GLO. B   56 BC58
2192020270 2331065 20P GLO. MB  56 BD07
2192020270 2255064 20O GLO. MB  56 HD12
2192020270 2132061 20O GLO. MB  56 BD52
2192020270 2122081 20O GLO. MB  56 BC01
2192020270 2331066 20O GLO. S   56 BE08
2192020341 2300033 19P GLO. MB  56 BA04
2192020341 2300034 19P GLO. S   56 BA04
2192020341 2300035 19P GLO. MB  56 BA04A
2192020341 2130034 19P GLO. MB  56 BA03
2192020341 2331062 19O GLO. S   56 BB07
2192020341 2112013 19O GLO. MB  56 BB01
2192020341 2331061 19O GLO. B   56 BB07
2192020341 2132075 19O GLO. S   56 BB51
2192020341 2331063 20I GLO. MB  56 BC07
2192020341 2122081 20I GLO. MB  56 BC01
2192020341 2331064 20I GLO. MB  56 BC58
2192020341 2132060 20I GLO. S   56 BC01
2192020341 2255064 20I REC. MB  56 J55064
2192020341 2255065 20I REC. MB  56 J55065
2192020341 2331065 20P GLO. MB  56 BD08
2192020341 2132061 20P GLO. B   56 BD01
2192020341 2141025 20P GLO. MB  56 BD01
2192020341 2255066 20P REC. MB  56 J55066
2192020341 2331066 20O GLO. B   56 BE08
2192020341 2132062 20O GLO. MB  56 BE01
2192020341 2141026 20O GLO. MB  56 BE01
2192020403 2300033 19P GLO. MB  56 BA04
2192020403 2300034 19P GLO. B   56 BA04
2192020403 2300035 19P GLO. MB  56 BA04A
2192020403 2130034 19P GLO. MB  56 BA03
2192020403 2112013 19O GLO. B   56 BB01
2192020403 2331061 19O GLO. B   56 BB08A
2192020403 2331062 19O GLO. NA  56 BB57
2192020403 2132075 19O GLO. S   56 BB01
2192020403 2331062 19O REC. B   56 J31062
2192020403 2331063 20I GLO. MB  56 BC07
2192020403 2122081 20I GLO. B   56 BC01
2192020403 2132060 20I GLO. B   56 BC01
2192020403 2331065 20P GLO. MB  56 BD08
2192020403 2255064 20P GLO. MB  56 HD11
2192020403 2132061 20P GLO. B   56 BD01
2192020403 2255065 20O GLO. MB  56 HE14
2192020403 2331064 20O GLO. MB  56 BC08
2192020476 2300033 19P GLO. MB  56 BA04
2192020476 2300034 19P GLO. MB  56 BA04
2192020476 2300035 19P GLO. B   56 BA04A
2192020476 2130034 19P GLO. MB  56 BA03
2192020476 2112013 19O GLO. MB  56 BB01
2192020476 2331061 19O GLO. MB  56 BB08A
2192020476 2331062 19O GLO. MB  56 BB57
2192020476 2132075 19O GLO. B   56 BB01
2192020476 2331063 20I GLO. MB  56 BC07
2192020476 2122081 20I GLO. MB  56 BC01
2192020476 2132060 20I GLO. B   56 BC01
2192020476 2331065 20P GLO. MB  56 BD08
2192020476 2331064 20P GLO. MB  56 BC08
2192020476 2255064 20P GLO. MB  56 HD11
2192020476 2132061 20P GLO. MB  56 BD01
2192020476 2141025 20P GLO. MB  56 BD01
2192020476 2255065 20O GLO. MB  56 HE09
2192020476 2141026 20O GLO. B   56 BE51
2192020476 2132062 20O GLO. MB  56 BE01
2192020510 2300033 19P GLO. MB  56 BA04
2192020510 2300034 19P GLO. S   56 BA04
2192020510 2300035 19P GLO. B   56 BA04A
2192020510 2130034 19P GLO. MB  56 BA03
2192020510 2331061 19O GLO. MB  56 BB57
2192020510 2112013 19O GLO. S   56 BB51
2192020510 2331064 19O GLO. B   56 BC08
2192020510 2132075 19O GLO. B   56 BB02
2192020510 2331062 19O GLO. S   56 BB08
2192020510 2331065 20I GLO. S   56 BD08
2192020510 2122081 20I GLO. S   56 BC01
2192020510 2141025 20P GLO. MB  56 BD01
2192020510 2132060 20P GLO. S   56 BC51
2192020510 2132061 20O GLO. S   56 BD01
2192020510 2141026 20O GLO. MB  56 BE51
2192020510 2331066 20O GLO. MB  56 BE07
2192020565 2300033 19P GLO. MB  56 BA04
2192020565 2300034 19P GLO. S   56 BA04
2192020565 2300035 19P GLO. B   56 BA04A
2192020565 2130034 19P GLO. MB  56 BA03
2192020565 2112013 19O GLO. MB  56 BB01
2192020565 2331061 19O GLO. B   56 BB08A
2192020565 2331062 19O GLO. B   56 BB57
2192020565 2132075 19O GLO. NA  56 BB01
2192020565 2132075 19O REC. B   56 J32075
2192020565 2122081 20I GLO. B   56 BC51
2192020565 2331063 20I GLO. MB  56 BC07
2192020565 2331064 20I GLO. MB  56 BC58
2192020565 2331065 20P GLO. MB  56 BD08
2192020565 2132060 20P GLO. S   56 BC02
2192020565 2132061 20P GLO. S   56 BD01
2192020565 2141025 20P GLO. B   56 BD01
2192020565 2141026 20O GLO. B   56 BE51
2192020565 2132062 20O GLO. B   56 BE01
2192020672 2300033 19P GLO. MB  56 BA04
2192020672 2300034 19P GLO. NA  56 BA04
2192020672 2300035 19P GLO. MB  56 BA04A
2192020672 2130034 19P GLO. B   56 BA03
2192020672 2112013 19O GLO. B   56 BB51
2192020672 2331064 19O GLO. MB  56 BC58
2192020672 2132075 19O GLO. NA  56 BB02
2192020672 2132075 20I GLO. B   56 BB01
2192020672 2300034 20I GLO. MB  56 BA01
2192020672 2132060 20P GLO. B   56 BC02
2192020672 2331062 20P GLO. B   56 BB08A
2192020672 2331061 20O GLO. MB  56 BB57
2192020672 2122081 20O GLO. MB  56 BC01
2192020672 2132061 20O GLO. MB  56 BD51
2192020672 2331063 20O GLO. B   56 BC07
2192020725 2300033 19P GLO. MB  56 BA04
2192020725 2300034 19P GLO. B   56 BA04
2192020725 2300035 19P GLO. MB  56 BA04A
2192020725 2130034 19P GLO. MB  56 BA03
2192020725 2112013 19O GLO. MB  56 BB01
2192020725 2331061 19O GLO. MB  56 BB08A
2192020725 2331062 19O GLO. MB  56 BB57
2192020725 2132075 19O GLO. B   56 BB01
2192020725 2331063 20I GLO. MB  56 BC07
2192020725 2122081 20I GLO. MB  56 BC01
2192020725 2331064 20I GLO. B   56 BC58
2192020725 2132060 20I GLO. B   56 BC01
2192020725 2255064 20P GLO. MB  56 HD11
2192020725 2331065 20P GLO. MB  56 BD07
2192020725 2132061 20P GLO. MB  56 BD01
2192020725 2141025 20P GLO. MB  56 BD01
2192020725 2255065 20O GLO. MB  56 HE02
2192020725 2141026 20O GLO. B   56 BE51
2192020725 2132062 20O GLO. MB  56 BE01
2192020789 2300033 19P GLO. MB  56 BA04
2192020789 2300034 19P GLO. B   56 BA04
2192020789 2300035 19P GLO. MB  56 BA04A
2192020789 2130034 19P GLO. MB  56 BA03
2192020789 2112013 19O GLO. S   56 BB51
2192020789 2331064 19O GLO. B   56 BC58
2192020789 2132075 19O GLO. S   56 BB02
2192020789 2331062 19O GLO. B   56 BB08
2192020789 2132061 20I GLO. MB  56 BD01
2192020789 2132060 20I GLO. MB  56 BC51
2192020789 2331063 20I GLO. MB  56 BC07
2192020789 2122081 20P GLO. MB  56 BC51
2192020789 2331061 20P GLO. B   56 BB08
2192020789 2331065 20P GLO. B   56 BD58
2192020789 2132062 20P GLO. MB  56 BE01
2192020789 2132063 20O GLO. MB  56 BF02
2192020789 2141025 20O GLO. MB  56 BD51
2192020805 2300033 19P GLO. MB  56 BA04
2192020805 2300034 19P GLO. S   56 BA04
2192020805 2300035 19P GLO. MB  56 BA04A
2192020805 2130034 19P GLO. B   56 BA03
2192020805 2331062 19O GLO. S   56 BB07
2192020805 2112013 19O GLO. MB  56 BB01
2192020805 2331061 19O GLO. B   56 BB07
2192020805 2132075 19O GLO. B   56 BB51
2192020805 2331063 20I GLO. MB  56 BC07
2192020805 2122081 20I GLO. MB  56 BC01
2192020805 2331064 20I GLO. B   56 BC58
2192020805 2132060 20I GLO. B   56 BC01
2192020805 2331065 20P GLO. MB  56 BD08
2192020805 2132061 20P GLO. B   56 BD01
2192020805 2141025 20P GLO. MB  56 BD01
2192020805 2255064 20P REC. B   56 J55064
2192020805 2331066 20O GLO. S   56 BE08
2192020805 2132062 20O GLO. MB  56 BE01
2192020805 2141026 20O GLO. MB  56 BE01
2192020805 2255065 20O REC. MB  56 J55065
2192020814 2300033 19P GLO. MB  56 BA04
2192020814 2300034 19P GLO. MB  56 BA04
2192020814 2300035 19P GLO. MB  56 BA04A
2192020814 2130034 19P GLO. MB  56 BA03
2192020814 2112013 19O GLO. MB  56 BB51
2192020814 2331064 19O GLO. B   56 BC58
2192020814 2132075 19O GLO. MB  56 BB02
2192020814 2331062 19O GLO. MB  56 BB08
2192020814 2132061 20I GLO. MB  56 BD01
2192020814 2331061 20I GLO. MB  56 BB08A
2192020814 2132060 20I GLO. MB  56 BC51
2192020814 2331063 20I GLO. MB  56 BC07
2192020814 2122081 20P GLO. MB  56 BC51
2192020814 2331065 20P GLO. MB  56 BD58
2192020814 2132062 20P GLO. MB  56 BE01
2192020814 2132063 20O GLO. MB  56 BF02
2192020814 2141025 20O GLO. MB  56 BD51
2192020832 2300033 19P GLO. MB  56 BA04
2192020832 2300034 19P GLO. S   56 BA04
2192020832 2300035 19P GLO. B   56 BA04A
2192020832 2130034 19P GLO. B   56 BA03
2192020832 2112013 19O GLO. S   56 BB51
2192020832 2331061 19O GLO. B   56 BB07
2192020832 2331062 19O GLO. NA  56 BB57
2192020832 2331064 19O GLO. S   56 BC08
2192020832 2132075 19O GLO. B   56 BB02
2192020832 2331062 20I GLO. B   56 BB08A
2192020832 2132061 20I GLO. B   56 BD51
2192020832 2122081 20P GLO. B   56 BC51
2192020832 2331065 20P GLO. B   56 BD07
2192020832 2132060 20P GLO. MB  56 BC02
2192020832 2331063 20P GLO. MB  56 BC07
2192020832 2255064 20P REC. MB  56 J55064
2192020832 2331066 20O GLO. B   56 BE58
2192020832 2132062 20O GLO. MB  56 BE01
2192020832 2141025 20O GLO. B   56 BD01
2192020832 2255065 20O REC. MB  56 J55065
2192020841 2300033 19P GLO. MB  56 BA04
2192020841 2300034 19P GLO. S   56 BA04
2192020841 2300035 19P GLO. MB  56 BA04A
2192020841 2130034 19P GLO. B   56 BA03
2192020841 2331062 19O GLO. B   56 BB07
2192020841 2112013 19O GLO. MB  56 BB01
2192020841 2331061 19O GLO. S   56 BB07
2192020841 2132075 19O GLO. B   56 BB51
2192020841 2331063 20I GLO. B   56 BC07
2192020841 2331064 20I GLO. S   56 BC58
2192020841 2122081 20P GLO. B   56 BC51
2192020841 2132060 20P GLO. B   56 BC01
2192020841 2255064 20P REC. MB  56 J55064
2192020841 2255065 20O REC. S   56 J55065
2192020903 2300035 19P GLO. MB  56 BA54A
2192020903 2300033 19P GLO. MB  56 BA54
2192020903 2300034 19P GLO. B   56 BA54
2192020903 2130034 19P GLO. B   56 BA54
2192020903 2112013 19O GLO. S   56 BB51
2192020903 2331061 19O GLO. NA  56 BB07
2192020903 2132075 19O GLO. S   56 BB51
2192020903 2331062 19O GLO. NA  56 BB08A
2192020903 2331061 19O REC. S   56 J31061
2192020903 2132060 20I GLO. S   56 BC51
2192020903 2331064 20P GLO. S   56 BC58
2192020903 2122081 20P GLO. B   56 BC51
2192020903 2331062 20P GLO. S   56 BB07
2192020903 2331065 20O GLO. B   56 BD07
2192020930 2300035 19P GLO. B   56 BA54A
2192020930 2300033 19P GLO. MB  56 BA54
2192020930 2300034 19P GLO. B   56 BA54
2192020930 2130034 19P GLO. S   56 BA54
2192020930 2132075 19O GLO. NA  56 BB51
2192020930 2331061 19O GLO. B   56 BB08A
2192020930 2331062 19O GLO. NA  56 BB08A
2192020930 2331062 19O REC. S   56 J31062
2192020930 2132075 20I REC. B   56 J32075
2192020985 2300035 19P GLO. B   56 BA54A
2192020985 2300033 19P GLO. MB  56 BA54
2192020985 2300034 19P GLO. B   56 BA54
2192020985 2130034 19P GLO. MB  56 BA54
2192020985 2331061 19O GLO. MB  56 BB57
2192020985 2112013 19O GLO. B   56 BB51
2192020985 2331064 19O GLO. S   56 BC08
2192020985 2132075 19O GLO. B   56 BB02
2192020985 2331062 19O GLO. B   56 BB08
2192020985 2331065 20I GLO. B   56 BD08
2192020985 2331063 20I GLO. MB  56 BC07
2192020985 2122081 20I GLO. B   56 BC01
2192020985 2132060 20P GLO. B   56 BC52
2192020985 2132061 20P GLO. B   56 BD01
2192020985 2141025 20P GLO. MB  56 BD01
2192020985 2331066 20O GLO. MB  56 BE08
2192020985 2132062 20O GLO. MB  56 BE01
2192021151 2300035 19P GLO. MB  56 BA54A
2192021151 2300033 19P GLO. MB  56 BA54
2192021151 2300034 19P GLO. S   56 BA54
2192021151 2130034 19P GLO. MB  56 BA54
2192021151 2331061 19O GLO. MB  56 BB57
2192021151 2112013 19O GLO. NA  56 BB51
2192021151 2331064 19O GLO. S   56 BC08
2192021151 2132075 19O GLO. NA  56 BB02
2192021151 2331062 19O GLO. B   56 BB08
2192021151 2331063 20I GLO. MB  56 BC07
2192021151 2132075 20I GLO. B   56 BB01
2192021151 2132060 20P GLO. MB  56 BC02
2192021151 2132061 20P GLO. B   56 BD01
2192021151 2331065 20P GLO. S   56 BD58
2192021151 2112013 20O GLO. MB  56 BB51
2192021151 2122081 20O GLO. B   56 BC01
2192021179 2300035 19P GLO. MB  56 BA54A
2192021179 2300033 19P GLO. MB  56 BA54
2192021179 2300034 19P GLO. MB  56 BA54
2192021179 2130034 19P GLO. MB  56 BA54
2192021179 2112013 19O GLO. MB  56 BB01
2192021179 2132075 19O GLO. S   56 BB51
2192021179 2331061 19O GLO. S   56 BB08A
2192021179 2331062 19O GLO. B   56 BB08
2192021179 2331065 20I GLO. S   56 BD08
2192021179 2331063 20I GLO. B   56 BC07
2192021179 2122081 20I GLO. S   56 BC01
2192021179 2132060 20P GLO. S   56 BC52
2192021179 2132061 20P GLO. S   56 BD01
2192021179 2141025 20P GLO. B   56 BD01
2192021179 2331064 20O GLO. B   56 BC08
2192021268 2300035 19P GLO. MB  56 BA54A
2192021268 2300033 19P GLO. MB  56 BA54
2192021268 2300034 19P GLO. B   56 BA54
2192021268 2130034 19P GLO. MB  56 BA54
2192021268 2331061 19O GLO. MB  56 BB57
2192021268 2112013 19O GLO. B   56 BB51
2192021268 2331064 19O GLO. B   56 BC08
2192021268 2132075 19O GLO. B   56 BB02
2192021268 2331062 19O GLO. MB  56 BB08
2192021268 2132061 20I GLO. MB  56 BD01
2192021268 2331065 20I GLO. MB  56 BD08
2192021268 2132060 20I GLO. MB  56 BC51
2192021268 2122081 20I GLO. MB  56 BC01
2192021268 2141025 20P GLO. MB  56 BD51
2192021268 2331063 20P GLO. MB  56 BC07
2192021268 2132062 20P GLO. MB  56 BE01
2192021268 2122082 20O GLO. B   56 BF03
2192021268 2141026 20O GLO. MB  56 BE51
2192021311 2300035 19P GLO. MB  56 BA54A
2192021311 2300033 19P GLO. MB  56 BA54
2192021311 2300034 19P GLO. B   56 BA54
