matricula  U.E.A. Trim Ev. Cal Plan
2192021811 2130034 19P GLO. S   57 BA02
2192021811 2331062 19O GLO. NA  57 BB07
2192021811 2112013 19O GLO. MB  57 BB01
2192021811 2331061 19O GLO. NA  57 BB07
2192021811 2331061 20I GLO. S   57 BB07
2192021811 2132075 20I GLO. S   57 BB01
2192021811 2331062 20P GLO. B   57 BB08
2192021811 2132060 20P GLO. S   57 BC02
2192021820 2300034 19P GLO. NA  57 BA53
2192021820 2300033 19P GLO. B   57 BA53
2192021820 2300035 19P GLO. NA  57 BA53A
2192021820 2130034 19P GLO. NA  57 BA02
2192021820 2300034 19P REC. NA  57 J00034
2192021820 2300034 19O GLO. S   57 BA03
2192021820 2130034 19O GLO. NA  57 BA52
2192021820 2300035 20O REC. MB  57 J00035
2192021820 2130034 20O REC. S   57 J30034
2192021955 2300034 19P GLO. S   57 BA53
2192021955 2300033 19P GLO. MB  57 BA53
2192021955 2300035 19P GLO. MB  57 BA53A
2192021955 2130034 19P GLO. B   57 BA02
2192021955 2112013 19O GLO. S   57 BB01
2192021955 2132075 19O GLO. NA  57 BB51
2192021955 2331061 19O GLO. NA  57 BB08A
2192021955 2331062 19O GLO. NA  57 BB08
2192021955 2331062 20O GLO. S   57 BB08
2192021973 2300034 19P GLO. MB  57 BA53
2192021973 2300033 19P GLO. MB  57 BA53
2192021973 2300035 19P GLO. MB  57 BA53A
2192021973 2130034 19P GLO. S   57 BA02
2192021973 2331061 19O GLO. MB  57 BB57
2192021973 2112013 19O GLO. S   57 BB51
2192021973 2132075 19O GLO. B   57 BB02
2192021973 2331062 19O GLO. B   57 BB08
2192021973 2331063 20I GLO. MB  57 BC07
2192021973 2122081 20I GLO. B   57 BC01
2192021973 2132060 20I GLO. S   57 BC01
2192021973 2331065 20P GLO. B   57 BD08
2192021973 2331064 20P GLO. MB  57 BC08
2192021973 2132061 20P GLO. MB  57 BD01
2192021973 2141025 20P GLO. MB  57 BD01
2192021973 2255064 20O GLO. MB  57 HD05
2192021973 2141026 20O GLO. MB  57 BE51
2192021973 2132062 20O GLO. MB  57 BE01
2192048947 2130034 19O GLO. NA  57 BA52
2192048947 2130034 19O REC. S   57 J30034
2192048947 2300033 20I GLO. MB  57 BA01
2192048947 2300034 20I GLO. MB  57 BA01
2192048947 2112013 20P GLO. S   57 BB51
2192048947 2132075 20P GLO. S   57 BB02
2192048947 2331062 20P GLO. B   57 BB08A
2192048947 2300035 20O GLO. MB  57 BA06A
2192048947 2331063 20O REC. S   57 J31063
2192048974 2300034 19P GLO. NA  57 BA03
2192048974 2300033 19P GLO. NA  57 BA03
2192048974 2130034 19P GLO. B   57 BA03
2192048974 2300035 19P GLO. B   57 BA03B
2192048974 2300033 19P REC. B   57 J00033
2192048974 2300034 19P REC. NA  57 J00034
2192048974 2112013 19O GLO. S   57 BB01
2192048974 2132075 19O GLO. B   57 BB51
2192048974 2122081 20I GLO. B   57 BC51
2192048974 2300034 20I GLO. MB  57 BA01
2192048974 2331061 20O GLO. S   57 BB07
2192048974 2331062 20O GLO. S   57 BB08
2192049015 2300034 19P GLO. S   57 BA03
2192049015 2300033 19P GLO. B   57 BA03
2192049015 2130034 19P GLO. B   57 BA03
2192049015 2300035 19P GLO. MB  57 BA03B
2192049015 2331062 19O GLO. S   57 BB07
2192049015 2112013 19O GLO. S   57 BB01
2192049015 2331061 19O GLO. B   57 BB07
2192049015 2132075 20I GLO. S   57 BB51
2192049015 2331063 20P GLO. B   57 BC07A
2192049015 2132060 20P GLO. S   57 BC52
2192049015 2122081 20O GLO. B   57 BC51
2192049015 2331064 20O GLO. MB  57 BC08
2192049015 2132061 20O GLO. B   57 BD51
2192049079 2300034 19P GLO. NA  57 BA03
2192049079 2300033 19P GLO. S   57 BA03
2192049079 2130034 19P GLO. NA  57 BA03
2192049079 2300035 19P GLO. B   57 BA03B
2192049079 2130034 19P REC. NA  57 J30034
2192049079 2300034 19P REC. NA  57 J00034
2192049079 2331064 19O GLO. S   57 BC58
2192049079 2300034 19O GLO. S   57 BA06
2192049079 2130034 19O GLO. NA  57 BA52
2192049079 2331062 20I GLO. B   57 BB07
2192049079 2331061 20I GLO. B   57 BB07
2192049079 2130034 20I REC. MB  57 J30034
2192049079 2112013 20P GLO. S   57 BB51
2192049079 2331063 20P GLO. B   57 BC07
2192049079 2132075 20P GLO. S   57 BB01
2192049079 2331065 20O GLO. B   57 BD07
2192049079 2132060 20O GLO. S   57 BC02
2192049079 2122081 20O REC. B   57 J22081
2192049079 2132061 20O REC. S   57 J32061
2192049168 2300034 19P GLO. B   57 BA03
2192049168 2300033 19P GLO. S   57 BA03
2192049168 2130034 19P GLO. B   57 BA03
2192049168 2300035 19P GLO. B   57 BA03B
2192049168 2331062 19O GLO. S   57 BB07
2192049168 2112013 19O GLO. S   57 BB01
2192049168 2331061 19O GLO. NA  57 BB07
2192049168 2331061 19O REC. S   57 J31061
2192049168 2331063 20I GLO. B   57 BC08
2192049168 2132075 20I GLO. MB  57 BB02
2192049168 2132060 20P GLO. B   57 BC02
2192049168 2132061 20P GLO. S   57 BD01
2192049168 2331066 20P GLO. S   57 BE08
2192049168 2122081 20O GLO. MB  57 BC51
2192049168 2331064 20O GLO. MB  57 BC08
2192049408 2300034 19P GLO. S   57 BA03
2192049408 2300033 19P GLO. B   57 BA03
2192049408 2130034 19P GLO. B   57 BA03
2192049408 2300035 19P GLO. B   57 BA03B
2192049408 2112013 19O GLO. S   57 BB51
2192049408 2331064 19O GLO. MB  57 BC08
2192049408 2132075 19O GLO. B   57 BB01
2192049408 2331062 20I GLO. S   57 BB57
2192049408 2122081 20I GLO. B   57 BC01
2192049408 2132060 20I GLO. S   57 BC01
2192049408 2132061 20P GLO. B   57 BD01
2192049408 2331063 20P GLO. B   57 BC07
2192049408 2331065 20P GLO. S   57 BD58
2192049408 2331066 20O GLO. S   57 BE08
2192049408 2141025 20O GLO. MB  57 BD01
2192049462 2300034 19P GLO. S   57 BA03
2192049462 2300033 19P GLO. NA  57 BA03
2192049462 2130034 19P GLO. B   57 BA03
2192049462 2300035 19P GLO. MB  57 BA03B
2192049462 2300033 19P REC. S   57 J00033
2192049462 2112013 19O GLO. NA  57 BB01
2192049462 2331061 19O GLO. B   57 BB07
2192049462 2112013 20I GLO. S   57 BB01
2192049462 2255064 20I GLO. MB  57 HD16
2192049462 2132075 20P GLO. S   57 BB01
2192049462 2255065 20O REC. MB  57 J55065
2193022438 2300034 19O GLO. B   57 BA03
2193022438 2300035 19O GLO. MB  57 BA03A
2193022438 2130034 19O GLO. NA  57 BA02
2193022438 2300033 19O GLO. MB  57 BA03
2193022438 2130034 20I GLO. S   57 BA02
2193022438 2331062 20I GLO. S   57 BB08
2193022438 2112013 20P GLO. B   57 BB51
2193022438 2132075 20P GLO. MB  57 BB02
2193022438 2331064 20O GLO. B   57 BC58
2193022518 2300034 19O GLO. MB  57 BA03
2193022518 2300035 19O GLO. MB  57 BA03A
2193022518 2130034 19O GLO. MB  57 BA02
2193022518 2300033 19O GLO. MB  57 BA03
2193022518 2112013 20I GLO. MB  57 BB51
2193022518 2331061 20I GLO. S   57 BB08A
2193022518 2331062 20I GLO. B   57 BB08A
2193022518 2132075 20I GLO. B   57 BB01
2193022518 2331064 20P GLO. B   57 BC07
2193022518 2122081 20P GLO. MB  57 BC01
2193022518 2331063 20P GLO. B   57 BC07
2193022518 2132060 20P GLO. S   57 BC01
2193022518 2255064 20P REC. MB  57 J55064
2193022518 2255065 20P REC. MB  57 J55065
2193022518 2132061 20O GLO. MB  57 BD52
2193022518 2331065 20O GLO. B   57 BD07
2193022518 2281052 20O GLO. MB  57 HE51
2193022518 2141025 20O GLO. MB  57 BD01
2193022518 2255066 20O REC. MB  57 J55066
2193022545 2300034 19O GLO. MB  57 BA03
2193022545 2300035 19O GLO. MB  57 BA03A
2193022545 2130034 19O GLO. MB  57 BA02
2193022545 2300033 19O GLO. MB  57 BA03
2193022545 2112013 20I GLO. MB  57 BB51
2193022545 2331061 20I GLO. B   57 BB08A
2193022545 2132075 20I GLO. MB  57 BB02
2193022545 2331064 20P GLO. S   57 BC58
2193022545 2122081 20P GLO. B   57 BC51
2193022545 2331062 20P GLO. MB  57 BB08A
2193022545 2132060 20P GLO. B   57 BC01
2193022545 2331063 20O GLO. MB  57 BC58
2193022545 2132061 20O GLO. B   57 BD52
2193022545 2331065 20O GLO. MB  57 BD07
2193022545 2141025 20O GLO. B   57 BD01
2193022625 2300034 19O GLO. B   57 BA03
2193022625 2300035 19O GLO. MB  57 BA03A
2193022625 2130034 19O GLO. NA  57 BA02
2193022625 2300033 19O GLO. MB  57 BA03
2193022625 2130034 19O REC. B   57 J30034
2193022625 2132075 20I GLO. MB  57 BB02
2193022625 2331062 20I GLO. MB  57 BB07
2193022625 2331061 20I GLO. B   57 BB07
2193022625 2112013 20P GLO. B   57 BB51
2193022625 2331064 20P GLO. S   57 BC58
2193022625 2122081 20P GLO. S   57 BC01
2193022625 2132060 20P GLO. S   57 BC01
2193022625 2132061 20O GLO. B   57 BD52
2193022625 2331065 20O GLO. MB  57 BD07
2193022625 2141025 20O GLO. S   57 BD01
2193022732 2300034 19O GLO. MB  57 BA03
2193022732 2300035 19O GLO. MB  57 BA03A
2193022732 2130034 19O GLO. S   57 BA02
2193022732 2300033 19O GLO. MB  57 BA03
2193022732 2331061 20I GLO. B   57 BB08A
2193022732 2112013 20I GLO. MB  57 BB01
2193022732 2331062 20I GLO. B   57 BB08A
2193022732 2132075 20I GLO. MB  57 BB51
2193022732 2122081 20P GLO. B   57 BC01
2193022732 2331064 20P GLO. MB  57 BC08
2193022732 2331063 20O GLO. MB  57 BC07A
2193022732 2132060 20O GLO. B   57 BC01
2193022732 2141025 20O GLO. MB  57 BD51
2193022750 2300034 19O GLO. MB  57 BA03
2193022750 2300035 19O GLO. MB  57 BA03A
2193022750 2130034 19O GLO. B   57 BA02
2193022750 2300033 19O GLO. MB  57 BA03
2193022750 2331061 20I GLO. S   57 BB08A
2193022750 2112013 20I GLO. MB  57 BB01
2193022750 2331062 20I GLO. B   57 BB08A
2193022750 2132075 20I GLO. B   57 BB51
2193022750 2122081 20P GLO. B   57 BC01
2193022750 2331064 20P GLO. B   57 BC08
2193022750 2331063 20O GLO. MB  57 BC07A
2193022750 2132060 20O GLO. B   57 BC01
2193022750 2141025 20O GLO. B   57 BD51
2193022778 2300034 19O GLO. B   57 BA03
2193022778 2300035 19O GLO. MB  57 BA03A
2193022778 2130034 19O GLO. MB  57 BA02
2193022778 2300033 19O GLO. MB  57 BA03
2193022778 2331062 20I GLO. B   57 BB08A
2193022778 2132075 20I GLO. MB  57 BB51
2193022778 2331064 20P GLO. B   57 BC07
2193022778 2112013 20P GLO. MB  57 BB01
2193022778 2132060 20P GLO. MB  57 BC51
2193022778 2122081 20P REC. MB  57 J22081
2193022778 2331061 20O GLO. B   57 BB07
2193022778 2255064 20O GLO. MB  57 HD11
2193022778 2331063 20O GLO. MB  57 BC07
2193022858 2300034 19O GLO. MB  57 BA03
2193022858 2300035 19O GLO. MB  57 BA03A
2193022858 2130034 19O GLO. S   57 BA02
2193022858 2300033 19O GLO. MB  57 BA03
2193022858 2112013 20I GLO. S   57 BB51
2193022858 2331061 20I GLO. B   57 BB08A
2193022858 2132075 20I GLO. B   57 BB02
2193022858 2331062 20I GLO. MB  57 BB08
2193022858 2122081 20P GLO. B   57 BC01
2193022858 2331064 20P GLO. B   57 BC08
2193022858 2331063 20P GLO. MB  57 BC07
2193022858 2132060 20P GLO. S   57 BC01
2193022858 2331065 20O GLO. MB  57 BD08
2193022858 2255064 20O GLO. MB  57 HD07
2193022858 2141025 20O GLO. B   57 BD01
2193022885 2300034 19O GLO. MB  57 BA03
2193022885 2300035 19O GLO. MB  57 BA03A
2193022885 2130034 19O GLO. S   57 BA02
2193022885 2300033 19O GLO. MB  57 BA03
2193022885 2331061 20I GLO. S   57 BB08A
2193022885 2331062 20I GLO. B   57 BB57
2193022885 2112013 20I GLO. B   57 BB01
2193022885 2132075 20I GLO. S   57 BB02
2193022885 2331063 20O GLO. B   57 BC07
2193022894 2300034 19O GLO. MB  57 BA03
2193022894 2300035 19O GLO. MB  57 BA03A
2193022894 2130034 19O GLO. B   57 BA02
2193022894 2300033 19O GLO. MB  57 BA03
2193022894 2112013 20I GLO. B   57 BB51
2193022894 2132075 20I GLO. MB  57 BB02
2193022894 2331061 20P GLO. MB  57 BB57
2193022894 2331062 20P GLO. MB  57 BB08A
2193022894 2331063 20O GLO. MB  57 BC07
2193022910 2300034 19O GLO. MB  57 BA03
2193022910 2300035 19O GLO. MB  57 BA03B
2193022910 2130034 19O GLO. NA  57 BA02
2193022910 2300033 19O GLO. MB  57 BA03
2193022910 2130034 19O REC. MB  57 J30034
2193022910 2255064 19O REC. MB  57 J55064
2193022910 2132075 20I GLO. MB  57 BB51
2193022910 2112013 20P GLO. B   57 BB01
2193022910 2331061 20O GLO. S   57 BB57
2193023042 2300034 19O GLO. MB  57 BA03
2193023042 2300035 19O GLO. MB  57 BA03B
2193023042 2130034 19O GLO. B   57 BA02
2193023042 2300033 19O GLO. MB  57 BA03
2193023042 2331061 20I GLO. B   57 BB08A
2193023042 2132075 20I GLO. B   57 BB02
2193023042 2331062 20I GLO. MB  57 BB08
2193023042 2331064 20P GLO. B   57 BC07
2193023042 2112013 20P GLO. B   57 BB01
2193023042 2331063 20P GLO. MB  57 BC07
2193023042 2132061 20O GLO. S   57 BD52
2193023042 2132060 20O GLO. MB  57 BC01
2193023088 2300034 19O GLO. MB  57 BA03
2193023088 2300035 19O GLO. MB  57 BA03B
2193023088 2130034 19O GLO. MB  57 BA02
2193023088 2300033 19O GLO. MB  57 BA03
2193023088 2112013 20I GLO. B   57 BB51
2193023088 2331061 20I GLO. B   57 BB08A
2193023088 2331062 20I GLO. B   57 BB08A
2193023088 2132075 20I GLO. MB  57 BB01
2193023088 2122081 20P GLO. S   57 BC01
2193023088 2331063 20O GLO. MB  57 BC58
2193023088 2132060 20O GLO. B   57 BC52
2193023088 2141025 20O GLO. MB  57 BD01
2193023097 2300034 19O GLO. B   57 BA03
2193023097 2300035 19O GLO. MB  57 BA03B
2193023097 2130034 19O GLO. S   57 BA02
2193023097 2300033 19O GLO. MB  57 BA03
2193023097 2112013 20I GLO. B   57 BB01
2193023097 2132075 20I GLO. MB  57 BB51
2193023097 2331064 20P GLO. S   57 BC07
2193023097 2122081 20P GLO. B   57 BC51
2193023097 2331062 20P GLO. B   57 BB08A
2193023097 2132060 20P GLO. B   57 BC01
2193023097 2141025 20O GLO. MB  57 BD51
2193023097 2331063 20O GLO. MB  57 BC07
2193023195 2300034 19O GLO. MB  57 BA03
2193023195 2300035 19O GLO. MB  57 BA03B
2193023195 2130034 19O GLO. S   57 BA02
2193023195 2300033 19O GLO. MB  57 BA03
2193023195 2255064 19O REC. MB  57 J55064
2193023195 2112013 20I GLO. S   57 BB01
2193023195 2132075 20I REC. B   57 J32075
2193023195 2331061 20I REC. B   57 J31061
2193023195 2122081 20P GLO. S   57 BC51
2193023195 2331062 20P REC. MB  57 J31062
2193023195 2255065 20O REC. MB  57 J55065
2193023257 2300033 19O GLO. B   57 BA53
2193023257 2300035 19O GLO. MB  57 BA53A
2193023257 2130034 19O GLO. B   57 BA51
2193023257 2300034 19O GLO. MB  57 BA53
2193023257 2255064 19O REC. MB  57 J55064
2193023257 2255065 19O REC. MB  57 J55065
2193023257 2112013 20I GLO. B   57 BB51
2193023257 2132075 20I GLO. MB  57 BB02
2193023257 2331064 20P GLO. MB  57 BC07
2193023257 2331062 20P GLO. MB  57 BB08A
2193023257 2132060 20P GLO. MB  57 BC01
2193023257 2255066 20P REC. MB  57 J55066
2193023257 2331065 20O GLO. MB  57 BD08
2193023257 2132061 20O GLO. B   57 BD01
2193023257 2122081 20O GLO. MB  57 BC01
2193023444 2300033 19O GLO. MB  57 BA53
2193023444 2300035 19O GLO. MB  57 BA53A
2193023444 2130034 19O GLO. MB  57 BA51
2193023444 2300034 19O GLO. MB  57 BA53
2193023444 2112013 20I GLO. B   57 BB51
2193023444 2331061 20I GLO. B   57 BB08A
2193023444 2132075 20I GLO. B   57 BB02
2193023444 2331062 20I GLO. MB  57 BB08
2193023444 2331064 20P GLO. B   57 BC07
2193023444 2331063 20P GLO. S   57 BC07
2193023444 2132060 20P GLO. S   57 BC51
2193023444 2132061 20O GLO. B   57 BD51
2193023444 2331065 20O GLO. S   57 BD58
2193023480 2300033 19O GLO. MB  57 BA53
2193023480 2300035 19O GLO. MB  57 BA53A
2193023480 2130034 19O GLO. B   57 BA51
2193023480 2300034 19O GLO. MB  57 BA53
2193023480 2112013 20I GLO. MB  57 BB51
2193023480 2331061 20I GLO. S   57 BB08A
2193023480 2331062 20I GLO. B   57 BB08A
2193023480 2132075 20I GLO. B   57 BB01
2193023480 2255064 20P GLO. B   57 HD02
2193023480 2331064 20P GLO. S   57 BC07
2193023480 2122081 20P GLO. S   57 BC01
2193023480 2331063 20P GLO. MB  57 BC07
2193023480 2132060 20O GLO. B   57 BC01
2193023480 2211077 20O GLO. MB  57 HB03
2193023480 2331065 20O GLO. S   57 BD58
2193023480 2141025 20O GLO. S   57 BD01
2193023506 2300033 19O GLO. B   57 BA53
2193023506 2300035 19O GLO. MB  57 BA53A
2193023506 2130034 19O GLO. NA  57 BA51
2193023506 2300034 19O GLO. B   57 BA53
2193023506 2130034 19O REC. S   57 J30034
2193023506 2331061 20I GLO. B   57 BB57
2193023506 2132075 20I GLO. S   57 BB02
2193023506 2331062 20I GLO. B   57 BB07
2193023506 2331064 20P GLO. MB  57 BC08
2193023506 2331063 20P GLO. MB  57 BC07
2193023506 2331065 20O GLO. B   57 BD08
2193023506 2132061 20O GLO. S   57 BD52
2193023506 2255064 20O GLO. MB  57 HD11
2193023506 2122081 20O GLO. S   57 BC01
2193023560 2300033 19O GLO. B   57 BA53
2193023560 2300035 19O GLO. MB  57 BA53A
2193023560 2130034 19O GLO. MB  57 BA51
2193023560 2300034 19O GLO. MB  57 BA53
2193023560 2112013 20I GLO. MB  57 BB51
2193023560 2331061 20I GLO. B   57 BB08A
2193023560 2132075 20I GLO. MB  57 BB02
2193023560 2331062 20I GLO. MB  57 BB08
2193023560 2331064 20P GLO. B   57 BC07
2193023560 2122081 20P GLO. B   57 BC01
2193023560 2331063 20P GLO. MB  57 BC07
2193023560 2132060 20P GLO. B   57 BC51
2193023560 2331065 20O GLO. B   57 BD08
2193023560 2132061 20O GLO. B   57 BD01
2193023560 2141025 20O GLO. B   57 BD01
2193023695 2300033 19O GLO. MB  57 BA53
2193023695 2300035 19O GLO. MB  57 BA53A
2193023695 2130034 19O GLO. MB  57 BA51
2193023695 2300034 19O GLO. B   57 BA53
2193023695 2112013 20I GLO. B   57 BB51
2193023695 2331062 20I GLO. B   57 BB08A
2193023695 2132075 20I GLO. S   57 BB01
2193023695 2122081 20P GLO. B   57 BC51
2193023695 2331064 20P GLO. S   57 BC08
2193023695 2331063 20P GLO. MB  57 BC07A
2193023695 2132060 20P GLO. S   57 BC01
2193023695 2331061 20P REC. B   57 J31061
2193023748 2300033 19O GLO. B   57 BA53
2193023748 2300035 19O GLO. MB  57 BA53A
2193023748 2130034 19O GLO. S   57 BA51
2193023748 2300034 19O GLO. MB  57 BA53
2193023748 2331064 20I GLO. S   57 BC08
2193023748 2112013 20I GLO. MB  57 BB51
2193023748 2331062 20I GLO. B   57 BB08A
2193023748 2331061 20I GLO. B   57 BB07
2193023748 2132075 20I GLO. S   57 BB01
2193023748 2122081 20P GLO. S   57 BC01
2193023748 2331063 20P GLO. MB  57 BC07
2193023748 2132061 20O GLO. B   57 BD52
2193023748 2132060 20O GLO. B   57 BC01
2193023748 2141025 20O GLO. S   57 BD01
2193061382 2300033 19O GLO. MB  57 BA53
2193061382 2300035 19O GLO. MB  57 BA53A
2193061382 2130034 19O GLO. S   57 BA51
2193061382 2300034 19O GLO. MB  57 BA53
2193061382 2331064 20I GLO. B   57 BC08
2193061382 2112013 20I GLO. B   57 BB01
2193061382 2132075 20I GLO. S   57 BB02
2193061382 2331062 20I GLO. B   57 BB08A
2193061382 2331061 20O GLO. S   57 BB07
2193061382 2331063 20O GLO. S   57 BC07A
2193061391 2300033 19O GLO. B   57 BA53
2193061391 2300035 19O GLO. MB  57 BA53A
2193061391 2130034 19O GLO. S   57 BA51
2193061391 2300034 19O GLO. MB  57 BA53
2193061391 2331064 20I GLO. S   57 BC08
2193061391 2112013 20I GLO. S   57 BB51
2193061391 2331062 20I GLO. B   57 BB08A
2193061391 2132075 20I GLO. B   57 BB01
2193061391 2122081 20P GLO. S   57 BC51
2193061391 2331061 20P GLO. B   57 BB08
2193061391 2331063 20P GLO. MB  57 BC07A
2193061391 2132060 20P GLO. S   57 BC01
2193061391 2132061 20O GLO. S   57 BD01
2193061391 2331065 20O GLO. S   57 BD58
2193061391 2331066 20O GLO. MB  57 BE07
2193061391 2141025 20O REC. S   57 J41025
2193061426 2300033 19O GLO. MB  57 BA53
2193061426 2300035 19O GLO. MB  57 BA53A
2193061426 2130034 19O GLO. S   57 BA51
2193061426 2300034 19O GLO. MB  57 BA53
2193061426 2331064 20I GLO. S   57 BC08
2193061426 2112013 20I GLO. S   57 BB51
2193061426 2331062 20I GLO. B   57 BB08A
2193061426 2132075 20I GLO. B   57 BB01
2193061426 2122081 20P GLO. B   57 BC51
2193061426 2331061 20P GLO. MB  57 BB08
2193061426 2331063 20P GLO. MB  57 BC07A
2193061426 2132060 20P GLO. S   57 BC01
2193061426 2132061 20O GLO. S   57 BD01
2193061426 2331066 20O GLO. MB  57 BE07
2193061426 2141025 20O GLO. B   57 BD01
2193061631 2300033 19O GLO. B   57 BA53
2193061631 2300035 19O GLO. MB  57 BA53A
2193061631 2130034 19O GLO. NA  57 BA51
2193061631 2300034 19O GLO. B   57 BA53
2193061631 2130034 20I GLO. S   57 BA02
2193061631 2331062 20P GLO. S   57 BB08A
2193061677 2300033 19O GLO. S   57 BA53
2193061677 2300035 19O GLO. MB  57 BA53A
2193061677 2130034 19O GLO. NA  57 BA51
2193061677 2300034 19O GLO. B   57 BA53
2193061677 2130034 19O REC. S   57 J30034
2193061677 2331061 20I GLO. B   57 BB57
2193061677 2112013 20I GLO. B   57 BB01
2193061677 2132075 20I GLO. B   57 BB02
2193061677 2331062 20I GLO. B   57 BB07
2193061677 2122081 20P GLO. S   57 BC01
2193061677 2331064 20P GLO. B   57 BC08
2193061677 2331063 20P GLO. MB  57 BC07
2193061677 2132060 20P GLO. S   57 BC51
2193061677 2331065 20O GLO. B   57 BD08
2193061677 2132061 20O GLO. S   57 BD52
2193061677 2141025 20O GLO. S   57 BD01
2193061686 2300033 19O GLO. B   57 BA53
2193061686 2300035 19O GLO. MB  57 BA53A
2193061686 2130034 19O GLO. S   57 BA51
2193061686 2300034 19O GLO. MB  57 BA53
2193061686 2132075 20I GLO. S   57 BB02
2193061686 2331062 20P GLO. B   57 BB08
2193061686 2112013 20P GLO. B   57 BB51
2193061686 2331064 20P GLO. B   57 BC07
2193061775 2300035 19O GLO. MB  57 BA53B
2193061775 2300033 19O GLO. MB  57 BA53
2193061775 2130034 19O GLO. B   57 BA51
2193061775 2300034 19O GLO. MB  57 BA53
2193061775 2132075 20P GLO. S   57 BB02
2193061775 2112013 20P GLO. B   57 BB01
2193061775 2331062 20P REC. B   57 J31062
2193061837 2300035 19O GLO. MB  57 BA53B
2193061837 2300033 19O GLO. B   57 BA53
2193061837 2130034 19O GLO. S   57 BA51
2193061837 2300034 19O GLO. MB  57 BA53
2193061837 2331064 20I GLO. S   57 BC08
2193061837 2112013 20I GLO. MB  57 BB51
2193061837 2331062 20I GLO. B   57 BB08A
2193061837 2331061 20I GLO. S   57 BB07
2193061837 2132075 20I GLO. S   57 BB01
2193061837 2122081 20P GLO. S   57 BC01
2193061837 2331063 20P GLO. MB  57 BC07
2193061837 2132061 20O GLO. B   57 BD52
2193061837 2132060 20O GLO. B   57 BC01
2193061837 2331065 20O GLO. S   57 BD58
2193061837 2141025 20O GLO. S   57 BD01
2193061837 2255064 20O REC. MB  57 J55064
2193061917 2300035 19O GLO. MB  57 BA53B
2193061917 2300033 19O GLO. B   57 BA53
2193061917 2130034 19O GLO. NA  57 BA51
2193061917 2300034 19O GLO. B   57 BA53
2193061917 2130034 20I GLO. S   57 BA02
2193061917 2331064 20I GLO. S   57 BC58
2193061917 2112013 20P GLO. MB  57 BB51
2193061917 2132075 20P GLO. S   57 BB02
2193061917 2331061 20P GLO. S   57 BB07
2193061917 2331062 20P GLO. S   57 BB08A
2193061917 2331065 20O GLO. MB  57 BD08
2193061926 2300035 19O GLO. MB  57 BA53B
2193061926 2300033 19O GLO. B   57 BA53
2193061926 2130034 19O GLO. NA  57 BA51
2193061926 2300034 19O GLO. MB  57 BA53
2193061926 2130034 20I GLO. S   57 BA02
2193061926 2331064 20I GLO. B   57 BC58
2193061926 2112013 20P GLO. S   57 BB51
2193061926 2331061 20P GLO. S   57 BB07
2193061926 2331062 20P GLO. B   57 BB08A
2193061926 2255064 20P REC. B   57 J55064
2193061926 2132075 20P REC. S   57 J32075
2193061962 2300033 19O GLO. MB  57 BA53
2193061962 2300035 19O GLO. MB  57 BA53B
2193061962 2130034 19O GLO. NA  57 BA51
2193061962 2300034 19O GLO. MB  57 BA53
2193061962 2255064 20I REC. MB  57 J55064
2193061962 2255065 20I REC. MB  57 J55065
2193061962 2331061 20P GLO. S   57 BB57
2193061962 2331062 20P GLO. B   57 BB07
2193062058 2300035 19O GLO. MB  57 BA53B
2193062058 2300033 19O GLO. MB  57 BA53
2193062058 2130034 19O GLO. S   57 BA51
2193062058 2300034 19O GLO. MB  57 BA53
2193062058 2112013 20I GLO. S   57 BB51
2193062058 2132075 20I GLO. S   57 BB02
2193062058 2331062 20I GLO. B   57 BB08
2193062058 2331064 20P GLO. B   57 BC07
2193062058 2132060 20P GLO. B   57 BC51
2193062058 2331065 20O GLO. MB  57 BD08
2193062058 2132061 20O GLO. S   57 BD01
2193062067 2300034 19O GLO. MB  57 BA03
2193062067 2300035 19O GLO. B   57 BA03B
2193062067 2130034 19O GLO. S   57 BA02
2193062067 2300033 19O GLO. MB  57 BA03
2193062067 2331061 20I GLO. S   57 BB08A
2193062067 2112013 20I GLO. B   57 BB01
2193062067 2331062 20I GLO. S   57 BB08A
2193062067 2132075 20I GLO. S   57 BB51
2193062067 2331064 20P GLO. S   57 BC07
2193062067 2122081 20P GLO. S   57 BC01
2193062067 2331063 20P GLO. S   57 BC07A
2193062067 2132060 20P GLO. S   57 BC01
2193062067 2331065 20O GLO. MB  57 BD07
2193062067 2141025 20O GLO. S   57 BD01
2193062138 2300034 19O GLO. MB  57 BA03
2193062138 2300035 19O GLO. MB  57 BA03B
2193062138 2130034 19O GLO. NA  57 BA02
2193062138 2300033 19O GLO. MB  57 BA03
2193062138 2130034 20I GLO. MB  57 BA01
2193062138 2132075 20P GLO. S   57 BB02
2193062147 2300034 19O GLO. B   57 BA03
2193062147 2300035 19O GLO. B   57 BA03B
2193062147 2130034 19O GLO. NA  57 BA02
2193062147 2300033 19O GLO. MB  57 BA03
2193062147 2331064 20I GLO. S   57 BC08
2193062147 2130034 20I GLO. B   57 BA01
2193062147 2112013 20P GLO. S   57 BB51
2193062147 2331062 20P GLO. S   57 BB08A
2193062147 2331063 20O GLO. B   57 BC58
2193062147 2132075 20O GLO. S   57 BB51
2193062290 2300034 19O GLO. MB  57 BA03
2193062290 2300035 19O GLO. MB  57 BA03B
2193062290 2130034 19O GLO. NA  57 BA02
2193062290 2300033 19O GLO. MB  57 BA03
2193062290 2130034 19O REC. B   57 J30034
2193062290 2331062 20I GLO. B   57 BB07
