matricula  U.E.A. Trim Ev. Cal Plan
2182018884 2312059 20O GLO. B   52 BG51
2182018884 2312063 20O GLO. MB  52 BH51
2182018884 2255066 20O GLO. MB  52 HF10M
2182018982 2312047 18P GLO. S   52 BA01
2182018982 2300033 18P GLO. B   52 BA01
2182018982 2300035 18P GLO. MB  52 BA01A
2182018982 2300034 18P GLO. NA  52 BA01
2182018982 2312048 18O GLO. NA  52 BB01
2182018982 2312052 18O GLO. NA  52 BB51
2182018982 2312056 18O GLO. S   52 BB01
2182018982 2312052 18O REC. NA  52 J12052
2182018982 2300034 19I GLO. B   52 BA51
2182018982 2312052 19I GLO. S   52 BB51
2182018982 2312048 19P GLO. NA  52 BB01
2182018982 2312053 19P GLO. B   52 BC01
2182018982 2341086 19P GLO. NA  52 BB01
2182018982 2341086 19P REC. S   52 J41086
2182018982 2352038 19O GLO. MB  52 BC01
2182018982 2312049 19O GLO. NA  52 BC01
2182018982 2255064 19O GLO. S   52 HD07
2182018982 2341089 19O GLO. B   52 BC01
2182018982 2312049 19O REC. S   52 J12049
2182018982 2255065 20I GLO. S   52 HE15
2182018982 2341093 20I GLO. B   52 BD01
2182018982 2312054 20I GLO. S   52 BD01
2182018982 2342000 20I GLO. S   52 BF52
2182018982 2312048 20I REC. B   52 J12048
2182018982 2255066 20P GLO. B   52 HF54
2182018982 2312050 20P GLO. B   52 BD51
2182018982 2352035 20P GLO. MB  52 BB01
2182018982 2312094 20P REC. MB  52 J12094
2182018982 2312058 20O GLO. MB  52 BG01
2182018982 2312096 20O GLO. MB  52 BG01A
2182018982 2312057 20O GLO. S   52 BF01
2182018982 2312055 20O GLO. B   52 BE51
2182018982 2312095 20O REC. MB  52 J12095
2182019121 2312047 18P GLO. B   52 BA01
2182019121 2300033 18P GLO. MB  52 BA01
2182019121 2300035 18P GLO. MB  52 BA01A
2182019121 2300034 18P GLO. MB  52 BA01
2182019121 2312048 18O GLO. MB  52 BB01
2182019121 2312052 18O GLO. B   52 BB51
2182019121 2341086 18O GLO. B   52 BB01
2182019121 2312056 18O GLO. S   52 BB01
2182019121 2341089 19I GLO. B   52 BC02
2182019121 2352038 19I GLO. B   52 BC51
2182019121 2312049 19I GLO. MB  52 BC01
2182019121 2312053 19I GLO. B   52 BC51
2182019121 2341093 19P GLO. B   52 BD01
2182019121 2342000 19P GLO. B   52 BD01
2182019121 2312050 19P GLO. MB  52 BD01
2182019121 2312054 19O GLO. B   52 BD51
2182019121 2352035 19O GLO. S   52 BB01
2182019121 2312051 19O GLO. MB  52 BE01
2182019121 2312095 19O GLO. MB  52 BF01G
2182019121 2312094 20I GLO. MB  52 BE01C
2182019121 2352034 20I GLO. MB  52 BF01
2182019121 2352036 20I GLO. MB  52 BC01
2182019121 2312055 20I GLO. MB  52 BE51
2182019121 2312057 20I GLO. MB  52 BF01
2182019121 2312059 20P GLO. MB  52 BG51
2182019121 2312058 20P GLO. MB  52 BG01
2182019121 2312062 20P GLO. MB  52 BH01B
2182019121 2312065 20O GLO. MB  52 BI01
2182019121 2312060 20O GLO. MB  52 BG01
2182019149 2312047 18P GLO. B   52 BA01
2182019149 2300033 18P GLO. MB  52 BA01
2182019149 2300035 18P GLO. B   52 BA01A
2182019149 2300034 18P GLO. MB  52 BA01
2182019149 2312048 18O GLO. B   52 BB01
2182019149 2312052 18O GLO. B   52 BB51
2182019149 2341086 18O GLO. S   52 BB01
2182019149 2312056 18O GLO. MB  52 BB01
2182019149 2352038 19I GLO. B   52 BC51
2182019149 2312049 19I GLO. MB  52 BC51
2182019149 2341089 19I GLO. S   52 BC51
2182019149 2312053 19I GLO. B   52 BC51
2182019149 2341093 19P GLO. S   52 BD01
2182019149 2312054 19P GLO. B   52 BD01
2182019149 2342000 19P GLO. S   52 BD01
2182019149 2312050 19P GLO. B   52 BD01
2182019149 2312055 20O GLO. MB  52 BE01
2182019149 2352035 20O GLO. MB  52 BB03
2182019149 2312051 20O GLO. B   52 BE01
2182019587 2312047 18P GLO. S   52 BA01
2182019587 2300033 18P GLO. B   52 BA01
2182019587 2300035 18P GLO. S   52 BA01A
2182019587 2300034 18P GLO. NA  52 BA01
2182019587 2312048 18O GLO. S   52 BB01
2182019587 2312052 18O GLO. B   52 BB51
2182019587 2312056 18O GLO. MB  52 BB01
2182019587 2300034 19I GLO. S   52 BA01
2182019587 2312053 19I GLO. MB  52 BC01
2182019587 2352038 19P GLO. B   52 BC51
2182019587 2341086 19P GLO. NA  52 BB01
2182019587 2341086 19P REC. NA  52 J41086
2182019587 2312049 19O GLO. B   52 BC01
2182019587 2341086 19O GLO. S   52 BB02
2182019587 2312050 20I GLO. MB  52 BD01
2182019587 2342000 20I GLO. MB  52 BF02
2182019587 2312054 20I GLO. MB  52 BD01
2182019587 2341089 20P GLO. S   52 BC52
2182019587 2312094 20P GLO. MB  52 BE01A
2182019587 2341093 20P GLO. B   52 BD02
2182019587 2352035 20P GLO. MB  52 BB01
2182019587 2312057 20O GLO. S   52 BF01
2182019587 2352036 20O GLO. S   52 BC01
2182019587 2312051 20O GLO. S   52 BE01
2182019587 2312077 20O GLO. MB  52 BE01
2182042362 2312047 18P GLO. B   52 BA01
2182042362 2300033 18P GLO. MB  52 BA01
2182042362 2300035 18P GLO. MB  52 BA01A
2182042362 2300034 18P GLO. MB  52 BA01
2182042362 2312048 18O GLO. S   52 BB01
2182042362 2312052 18O GLO. B   52 BB51
2182042362 2341086 18O GLO. S   52 BB01
2182042362 2312056 18O GLO. S   52 BB01
2182042362 2352038 19I GLO. B   52 BC51
2182042362 2312049 19I GLO. B   52 BC51
2182042362 2341089 19I GLO. B   52 BC51
2182042362 2312053 19I GLO. B   52 BC51
2182042362 2341093 19P GLO. S   52 BD01
2182042362 2312054 19P GLO. B   52 BD01
2182042362 2342000 19P GLO. S   52 BD01
2182042362 2312050 19P GLO. S   52 BD01
2182042362 2312055 19O GLO. S   52 BE51
2182042362 2352035 19O GLO. MB  52 BB02
2182042362 2312051 19O GLO. MB  52 BE51
2182042362 2255064 19O REC. MB  52 J55064
2182042362 2255065 19O REC. MB  52 J55065
2182042362 2312096 20I GLO. B   52 BG01C
2182042362 2352036 20I GLO. B   52 BC01
2182042362 2312057 20I GLO. MB  52 BF01
2182042362 2312095 20I GLO. MB  52 BF01A
2182042362 2312059 20P GLO. S   52 BG51
2182042362 2312060 20P GLO. B   52 BG51
2182042362 2312094 20P GLO. MB  52 BE01A
2182042362 2312062 20O GLO. MB  52 BH01
2182042362 2352034 20O GLO. MB  52 BA05B
2182042362 2312058 20O GLO. B   52 BG51
2182042362 2312063 20O GLO. MB  52 BH01
2182042362 2312061 20O GLO. MB  52 BH01B
2182042362 2255066 20O REC. MB  52 J55066
2182042497 2312047 18P GLO. S   52 BA01
2182042497 2300033 18P GLO. MB  52 BA01
2182042497 2300035 18P GLO. MB  52 BA01A
2182042497 2300034 18P GLO. MB  52 BA01
2182042497 2312048 18O GLO. B   52 BB01
2182042497 2341086 18O GLO. MB  52 BB05
2182042497 2312052 18O GLO. B   52 BB51
2182042497 2341089 19I GLO. B   52 BC02
2182042497 2352038 19I GLO. B   52 BC51
2182042497 2312049 19I GLO. B   52 BC01
2182042497 2312053 19I GLO. B   52 BC51
2182042497 2341093 19P GLO. B   52 BD01
2182042497 2342000 19P GLO. B   52 BD01
2182042497 2312050 19P GLO. S   52 BD01
2182042497 2312056 19O GLO. MB  52 BB51
2182042497 2312072 19O GLO. MB  52 BE01
2182042497 2312051 19O GLO. B   52 BE51
2182042497 2312057 20I GLO. MB  52 BF01
2182042497 2352035 20I GLO. B   52 BE01
2182042497 2312054 20I GLO. B   52 BD01
2182042497 2312060 20P GLO. B   52 BG01
2182042497 2312059 20P GLO. MB  52 BG01
2182042497 2141116 20P GLO. MB  52 CM01
2182042497 2321050 20P GLO. MB  52 BA06
2182042497 2352036 20O GLO. B   52 BC02
2182042497 2255317 20O GLO. MB  52 BA51
2182042497 2255183 20O GLO. B   52 HA04
2183012831 2255064 18O REC. MB  29 J55064
2183012831 2255065 18O REC. MB  29 J55065
2183019376 2300033 18O GLO. B   52 BA01
2183019376 2300035 18O GLO. MB  52 BA01A
2183019376 2300034 18O GLO. B   52 BA01
2183019376 2312047 18O GLO. MB  52 BA01
2183019376 2312048 19I GLO. MB  52 BB01
2183019376 2312052 19I GLO. MB  52 BB01
2183019376 2312056 19I GLO. MB  52 BB01
2183019376 2341086 19I GLO. S   52 BB01
2183019376 2352038 19P GLO. MB  52 BC51
2183019376 2312049 19P GLO. B   52 BC51
2183019376 2312053 19P GLO. MB  52 BC51
2183019376 2341089 19P GLO. MB  52 BC51
2183019376 2341093 19O GLO. B   52 BD01
2183019376 2342000 19O GLO. B   52 BD01
2183019376 2312054 19O GLO. B   52 BD01
2183019376 2312050 19O GLO. MB  52 BD01
2183019376 2312055 20I GLO. MB  52 BE01
2183019376 2312057 20I GLO. MB  52 BF01
2183019376 2352035 20I GLO. MB  52 BE01
2183019376 2312051 20I GLO. MB  52 BE51
2183019376 2352034 20P GLO. MB  52 BF01
2183019376 2352036 20P GLO. S   52 BC02
2183019376 2312094 20P GLO. MB  52 BE01C
2183019376 2255064 20P GLO. MB  52 HD53
2183019376 2312060 20O GLO. MB  52 BG51
2183019376 2255065 20O GLO. MB  52 HE51
2183019590 2300033 18O GLO. MB  52 BA01
2183019590 2300035 18O GLO. MB  52 BA01A
2183019590 2300034 18O GLO. B   52 BA01
2183019590 2312047 18O GLO. B   52 BA01
2183019590 2312048 19I GLO. S   52 BB01
2183019590 2312052 19I GLO. B   52 BB01
2183019590 2312056 19I GLO. B   52 BB01
2183019590 2341086 19I GLO. MB  52 BB01
2183019590 2352038 19P GLO. B   52 BC51
2183019590 2312049 19P GLO. B   52 BC51
2183019590 2312053 19P GLO. B   52 BC51
2183019590 2341089 19P GLO. S   52 BC51
2183019590 2341093 19O GLO. B   52 BD01
2183019590 2342000 19O GLO. B   52 BD01
2183019590 2312054 19O GLO. B   52 BD01
2183019590 2312050 19O GLO. B   52 BD01
2183019590 2312055 20I GLO. B   52 BE51
2183019590 2321060 20I GLO. MB  52 BF06A
2183019590 2352035 20I GLO. MB  52 BE01
2183019590 2312051 20I GLO. MB  52 BE01
2183019590 2352034 20P GLO. MB  52 BF01
2183019590 2352036 20P GLO. MB  52 BC01
2183019590 2255064 20P GLO. MB  52 HD13
2183019590 2312057 20P GLO. MB  52 BF01
2183019590 2312058 20P GLO. B   52 BG01
2183019590 2312060 20O GLO. MB  52 BG51
2183019590 2312083 20O GLO. MB  52 BE01
2183019590 2255065 20O GLO. MB  52 HE02
2183019590 2312061 20O GLO. B   52 BH51
2183019590 2312059 20O GLO. B   52 BG51
2183019652 2300033 18O GLO. MB  52 BA01
2183019652 2300035 18O GLO. MB  52 BA01A
2183019652 2300034 18O GLO. MB  52 BA01
2183019652 2312047 18O GLO. B   52 BA01
2183019652 2312048 19I GLO. B   52 BB01
2183019652 2312052 19I GLO. B   52 BB01
2183019652 2312056 19I GLO. B   52 BB01
2183019652 2341086 19I GLO. MB  52 BB01
2183019652 2255064 19I REC. MB  52 J55064
2183019652 2352038 19P GLO. MB  52 BC51
2183019652 2312049 19P GLO. B   52 BC51
2183019652 2312053 19P GLO. B   52 BC51
2183019652 2255065 19P GLO. MB  52 HE01
2183019652 2341089 19P GLO. S   52 BC51
2183019652 2341093 19O GLO. S   52 BD01
2183019652 2342000 19O GLO. B   52 BD01
2183019652 2312054 19O GLO. S   52 BD01
2183019652 2255066 19O GLO. MB  52 HF53
2183019652 2312050 19O GLO. MB  52 BD01
2183019652 2312057 20I GLO. MB  52 BF01
2183019652 2352035 20I GLO. MB  52 BE01
2183019652 2312051 20I GLO. MB  52 BE51
2183019652 2000001 20I GLO. MB  52 MDEX103
2183019652 2312060 20P GLO. MB  52 BG01
2183019652 2312083 20P GLO. B   52 BE01
2183019652 2352036 20P GLO. MB  52 BC03
2183019652 2312094 20P GLO. MB  52 BE01C
2183019652 2312059 20P REC. MB  52 J12059
2183019652 2312055 20O GLO. B   52 BE01
2183019652 2312058 20O GLO. MB  52 BG01
2183019652 2312082 20O GLO. MB  52 BH01
2183019652 2255317 20O GLO. MB  52 BA51
2183019652 2321089 20O GLO. MB  52 BF06A
2183019787 2300033 18O GLO. MB  52 BA01
2183019787 2300035 18O GLO. MB  52 BA01A
2183019787 2300034 18O GLO. MB  52 BA01
2183019787 2312047 18O GLO. S   52 BA01
2183019787 2312048 19I GLO. S   52 BB01
2183019787 2312052 19I GLO. B   52 BB01
2183019787 2312056 19I GLO. B   52 BB01
2183019787 2341086 19I GLO. S   52 BB01
2183019787 2352038 19P GLO. MB  52 BC51
2183019787 2312049 19P GLO. B   52 BC51
2183019787 2312053 19P GLO. B   52 BC51
2183019787 2341089 19P GLO. B   52 BC51
2183019787 2341093 19O GLO. S   52 BD01
2183019787 2342000 19O GLO. S   52 BD01
2183019787 2312054 19O GLO. S   52 BD01
2183019787 2312050 19O GLO. NA  52 BD01
2183019787 2312055 20I GLO. MB  52 BE01
2183019787 2312050 20I GLO. MB  52 BD01
2183019787 2352034 20I GLO. MB  52 BF01
2183019787 2352035 20I GLO. MB  52 BE51
2183019787 2312057 20I GLO. MB  52 BF51
2183019787 2255064 20P GLO. MB  52 HD04
2183019787 2312051 20P GLO. B   52 BE01
2183019787 2312060 20P GLO. B   52 BG51
2183019787 2312083 20P GLO. MB  52 BE01
2183019787 2352036 20P GLO. MB  52 BC03
2183019787 2312058 20O GLO. MB  52 BG01
2183019787 2255065 20O GLO. MB  52 HE02
2183019787 2312061 20O GLO. B   52 BH51
2183019787 2312059 20O GLO. S   52 BG51
2183019787 2312081 20O GLO. B   52 BE01
2183019849 2300033 18O GLO. B   52 BA01
2183019849 2300035 18O GLO. MB  52 BA01A
2183019849 2300034 18O GLO. B   52 BA01
2183019849 2312047 18O GLO. MB  52 BA01
2183019849 2312048 19I GLO. B   52 BB01
2183019849 2312052 19I GLO. MB  52 BB01
2183019849 2312056 19I GLO. MB  52 BB01
2183019849 2341086 19I GLO. MB  52 BB01
2183019849 2352038 19P GLO. MB  52 BC51
2183019849 2312049 19P GLO. B   52 BC51
2183019849 2312053 19P GLO. MB  52 BC51
2183019849 2341089 19P GLO. B   52 BC51
2183019849 2341093 19O GLO. B   52 BD01
2183019849 2312054 19O GLO. MB  52 BD01
2183019849 2312050 19O GLO. MB  52 BD01
2183019849 2342000 19O GLO. B   52 BD01
2183019849 2312055 20I GLO. MB  52 BE01
2183019849 2312057 20I GLO. MB  52 BF01
2183019849 2352035 20I GLO. MB  52 BE01
2183019849 2312051 20I GLO. MB  52 BE51
2183019849 2352034 20P GLO. MB  52 BF01
2183019849 2352036 20P GLO. B   52 BC02
2183019849 2312094 20P GLO. MB  52 BE01C
2183019849 2312058 20O GLO. MB  52 BG01
2183019849 2312060 20O GLO. MB  52 BG51
2183019849 2312083 20O GLO. MB  52 BE01
2183019849 2312095 20O GLO. MB  52 BF01C
2183019894 2300033 18O GLO. MB  52 BA01
2183019894 2300035 18O GLO. MB  52 BA01A
2183019894 2300034 18O GLO. B   52 BA01
2183019894 2312047 18O GLO. NA  52 BA01
2183019894 2255064 18O REC. MB  52 J55064
2183019894 2312047 18O REC. NA  52 J12047
2183019894 2312048 19I GLO. B   52 BB01
2183019894 2312052 19I GLO. B   52 BB01
2183019894 2341086 19I GLO. B   52 BB01
2183019894 2312056 19I REC. B   52 J12056
2183019894 2255065 19I REC. MB  52 J55065
2183019894 2352038 19P GLO. MB  52 BC51
2183019894 2312049 19P GLO. B   52 BC51
2183019894 2312053 19P GLO. B   52 BC51
2183019894 2341089 19P GLO. B   52 BC51
2183019894 2341093 19O GLO. B   52 BD01
2183019894 2342000 19O GLO. B   52 BD01
2183019894 2312054 19O GLO. NA  52 BD01
2183019894 2255066 19O GLO. MB  52 HF53
2183019894 2312050 19O GLO. B   52 BD01
2183019894 2312054 19O REC. S   52 J12054
2183019894 2312059 20I GLO. B   52 BG01
2183019894 2312057 20I GLO. MB  52 BF01
2183019894 2352035 20I GLO. B   52 BE01
2183019894 2321067 20I GLO. MB  52 BB06
2183019894 2312096 20P GLO. MB  52 BF01A
2183019894 2312058 20P GLO. B   52 BG51
2183019894 2352036 20P GLO. MB  52 BC03
2183019894 2312055 20O GLO. MB  52 BE01
2183019894 2352017 20O GLO. MB  52 BL05
2183019894 2321090 20O GLO. MB  52 BF06
2183019894 2312047 20O REC. MB  52 J12047
2183020119 2300033 18O GLO. MB  52 BA01
2183020119 2300035 18O GLO. MB  52 BA01A
2183020119 2300034 18O GLO. B   52 BA01
2183020119 2312047 18O GLO. MB  52 BA01
2183020119 2312048 19I GLO. S   52 BB01
2183020119 2312052 19I GLO. B   52 BB01
2183020119 2255064 19I GLO. MB  52 HD52
2183020119 2312056 19I GLO. MB  52 BB01
2183020119 2341086 19I GLO. S   52 BB01
2183020119 2352038 19P GLO. MB  52 BC51
2183020119 2312049 19P GLO. B   52 BC51
2183020119 2312053 19P GLO. MB  52 BC51
2183020119 2341089 19P GLO. B   52 BC51
2183020119 2341093 19O GLO. B   52 BD01
2183020119 2312054 19O GLO. S   52 BD01
2183020119 2255065 19O GLO. MB  52 HE51
2183020119 2312050 19O GLO. B   52 BD01
2183020119 2342000 19O GLO. B   52 BD01
2183020119 2312055 20I GLO. MB  52 BE01
2183020119 2312057 20I GLO. MB  52 BF01
2183020119 2352035 20I GLO. MB  52 BE01
2183020119 2312051 20I GLO. MB  52 BE51
2183020119 2352034 20P GLO. MB  52 BF01
2183020119 2352036 20P GLO. S   52 BC02
2183020119 2312094 20P GLO. MB  52 BE01C
2183020119 2255066 20P GLO. MB  52 HF10
2183020119 2312058 20O GLO. MB  52 BG01
2183020119 2312060 20O GLO. MB  52 BG51
2183020119 2312083 20O GLO. MB  52 BE01
2183020119 2312095 20O GLO. MB  52 BF01C
2183020413 2300033 18O GLO. S   52 BA01
2183020413 2300035 18O GLO. S   52 BA01A
2183020413 2300034 18O GLO. NA  52 BA01
2183020413 2312047 18O GLO. S   52 BA01
2183020413 2312048 19I GLO. S   52 BB01
2183020413 2300034 19I GLO. S   52 BA51
2183020413 2312056 19I GLO. NA  52 BB01
2183020413 2312052 19P GLO. B   52 BB01
2183020413 2341086 19P GLO. S   52 BB01
2183020413 2312049 19O GLO. B   52 BC01
2183020413 2312053 19O GLO. NA  52 BC01
2183020413 2352038 19O GLO. S   52 BD55
2183020413 2341089 19O GLO. B   52 BC01
2183020413 2312050 20I GLO. MB  52 BD01
2183020413 2312053 20I GLO. B   52 BC01
2183020413 2312054 20I GLO. B   52 BD01
2183020413 2312051 20P GLO. B   52 BE01
2183020413 2341093 20P GLO. B   52 BD52
2183020413 2312057 20O GLO. MB  52 BF01
2183020477 2300033 18O GLO. B   52 BA01
2183020477 2300035 18O GLO. MB  52 BA01A
2183020477 2300034 18O GLO. MB  52 BA01
2183020477 2312047 18O GLO. B   52 BA01
2183020477 2312048 19I GLO. B   52 BB01
2183020477 2312052 19I GLO. B   52 BB01
2183020477 2255064 19I GLO. MB  52 HD52
2183020477 2312056 19I GLO. MB  52 BB01
2183020477 2341086 19I GLO. S   52 BB01
2183020477 2352038 19P GLO. MB  52 BC51
2183020477 2312049 19P GLO. B   52 BC51
2183020477 2312053 19P GLO. MB  52 BC51
2183020477 2255065 19P GLO. B   52 HE13
2183020477 2341089 19P GLO. B   52 BC51
2183020477 2312050 19O GLO. B   52 BD51
2183020477 2312054 19O GLO. B   52 BD51
2183020477 2341093 19O GLO. B   52 BD01
2183020477 2342000 19O GLO. B   52 BD01
2183020477 2255066 19O GLO. MB  52 HF09
2183020477 2331065 20I GLO. B   52 BD08
2183020477 2312055 20I GLO. B   52 BE51
2183020477 2312057 20I GLO. MB  52 BF01
2183020477 2352035 20I GLO. MB  52 BE01
2183020477 2312051 20I GLO. MB  52 BE51
2183020477 2352034 20P GLO. MB  52 BF01
2183020477 2312061 20P GLO. S   52 BH01B
2183020477 2352036 20P GLO. S   52 BC02
2183020477 2312058 20P GLO. B   52 BG01
2183020477 2341096 20P GLO. MB  52 BD52
2183020477 2341094 20P GLO. MB  52 BD52
2183020477 2312060 20O GLO. MB  52 BG51
2183020477 2312095 20O GLO. MB  52 BF01A
2183020477 2312059 20O GLO. B   52 BG51
2183020477 2312063 20O GLO. MB  52 BH01
2183020619 2300033 18O GLO. B   52 BA01
2183020619 2300035 18O GLO. MB  52 BA01A
2183020619 2300034 18O GLO. S   52 BA01
2183020619 2312047 18O GLO. S   52 BA01
2183020619 2312048 19I GLO. S   52 BB51
2183020619 2312056 19I GLO. S   52 BB01
2183020619 2312052 19I GLO. S   52 BB51
2183020619 2341086 19I GLO. NA  52 BB01
2183020619 2312049 19P GLO. B   52 BC01
2183020619 2312053 19P GLO. MB  52 BC01
2183020619 2341086 19P GLO. S   52 BB01
2183020619 2255064 19O GLO. B   52 HD05
2183020619 2312050 19O GLO. B   52 BD01
2183020619 2341089 19O GLO. MB  52 BC01
2183020619 2255065 20I GLO. MB  52 HE04
2183020619 2341093 20I GLO. MB  52 BD01
2183020619 2312095 20I GLO. MB  52 BF01A
2183020619 2352038 20I GLO. B   52 BC01A
2183020619 2342000 20I GLO. MB  52 BF52
2183020619 2255066 20P GLO. B   52 HF13
2183020619 2312054 20P GLO. MB  52 BD51
2183020619 2312094 20P GLO. MB  52 BE01A
2183020619 2312057 20P GLO. MB  52 BF51
2183020619 2352035 20P GLO. MB  52 BB01
2183020619 2312060 20O GLO. MB  52 BG51
2183020619 2352036 20O GLO. MB  52 BC01
2183020619 2312063 20O GLO. MB  52 BH01
2183020619 2312077 20O GLO. MB  52 BE01
2183020637 2300033 18O GLO. MB  52 BA01
2183020637 2300035 18O GLO. B   52 BA01A
2183020637 2300034 18O GLO. S   52 BA01
2183020637 2312047 18O GLO. B   52 BA01
2183020637 2312048 19I GLO. S   52 BB01
2183020637 2312052 19I GLO. B   52 BB01
2183020637 2312056 19I GLO. S   52 BB01
2183020637 2341086 19I GLO. S   52 BB01
2183020637 2352038 19P GLO. MB  52 BC51
2183020637 2312049 19P GLO. B   52 BC01
2183020637 2312053 19P GLO. MB  52 BC01
2183020637 2255064 19O GLO. MB  52 HD05
2183020637 2312054 19O GLO. NA  52 BD01
2183020637 2312050 19O GLO. MB  52 BD01
2183020637 2341089 19O GLO. MB  52 BC01
2183020637 2352035 20I GLO. MB  52 BE01
2183020637 2312051 20I GLO. MB  52 BE51
2183020637 2342000 20I GLO. MB  52 BF02
2183020637 2255065 20I GLO. MB  52 HE11
2183020637 2312054 20P GLO. MB  52 BD51
2183020637 2312094 20P GLO. MB  52 BE01A
2183020637 2352036 20P GLO. MB  52 BC03
2183020637 2255066 20P GLO. MB  52 HF07
2183020637 2341093 20O GLO. MB  52 BD05
2183020637 2312060 20O GLO. MB  52 BG51
2183020637 2312095 20O GLO. MB  52 BF01A
2183020753 2300033 18O GLO. B   52 BA01
2183020753 2300035 18O GLO. MB  52 BA01A
2183020753 2300034 18O GLO. B   52 BA01
2183020753 2312047 18O GLO. S   52 BA01
2183020753 2312048 19I GLO. B   52 BB01
2183020753 2312052 19I GLO. B   52 BB01
2183020753 2312056 19I GLO. B   52 BB01
2183020753 2341086 19I GLO. S   52 BB01
2183020753 2352038 19P GLO. B   52 BC51
2183020753 2312049 19P GLO. B   52 BC51
2183020753 2312053 19P GLO. B   52 BC51
2183020753 2341089 19P GLO. S   52 BC51
2183020753 2341093 19O GLO. B   52 BD01
2183020753 2342000 19O GLO. S   52 BD01
2183020753 2312054 19O GLO. S   52 BD01
2183020753 2312050 19O GLO. S   52 BD01
2183020753 2312094 20I GLO. MB  52 BE01B
2183020753 2312055 20I GLO. B   52 BE51
2183020753 2352035 20I GLO. MB  52 BE01
2183020753 2312051 20I GLO. MB  52 BE01
2183020753 2255064 20P GLO. MB  52 HD02
2183020753 2352034 20P GLO. MB  52 BF01
2183020753 2352036 20P GLO. S   52 BC02
2183020753 2312057 20P GLO. MB  52 BF51
2183020753 2312095 20P GLO. MB  52 BF01A
2183020753 2312058 20O GLO. MB  52 BG01
2183020753 2255065 20O GLO. MB  52 HE06
2183020753 2312061 20O GLO. B   52 BH51
2183020753 2312059 20O GLO. B   52 BG51
2183020753 2312060 20O GLO. MB  52 BG01
2183020842 2300033 18O GLO. B   52 BA01
2183020842 2300035 18O GLO. MB  52 BA01A
2183020842 2300034 18O GLO. MB  52 BA01
2183020842 2312047 18O GLO. MB  52 BA01
2183020842 2312048 19I GLO. B   52 BB01
2183020842 2312052 19I GLO. MB  52 BB01
2183020842 2312056 19I GLO. MB  52 BB01
2183020842 2341086 19I GLO. MB  52 BB01
2183020842 2352038 19P GLO. MB  52 BC51
2183020842 2312049 19P GLO. MB  52 BC51
2183020842 2312053 19P GLO. MB  52 BC51
2183020842 2341089 19P GLO. MB  52 BC51
2183020842 2341093 19O GLO. MB  52 BD01
2183020842 2312054 19O GLO. MB  52 BD01
2183020842 2312050 19O GLO. MB  52 BD01
2183020842 2342000 19O GLO. MB  52 BD01
2183020842 2312055 20I GLO. MB  52 BE01
2183020842 2321071 20I GLO. MB  52 BG06
2183020842 2352035 20I GLO. MB  52 BE01
2183020842 2312051 20I GLO. MB  52 BE01
2183020842 2352034 20P GLO. MB  52 BF01
2183020842 2342020 20P GLO. MB  52 BH02
2183020842 2352036 20P GLO. MB  52 BC01
2183020842 2312057 20P GLO. MB  52 BF01
2183020842 2255064 20P REC. MB  52 J55064
2183020842 2255065 20P REC. MB  52 J55065
2183020842 2312058 20O GLO. MB  52 BG01
2183020842 2312060 20O GLO. MB  52 BG51
2183020842 2312059 20O GLO. MB  52 BG51
2183020842 2255066 20O GLO. MB  52 HF12
2183020913 2300033 18O GLO. MB  56 BA04
2183020913 2300034 18O GLO. NA  56 BA04
2183020913 2300035 18O GLO. S   56 BA04B
2183020913 2300034 19O GLO. B   56 BA05
2183020913 2312052 20P GLO. MB  52 BB01
2183020913 2255064 20P GLO. MB  52 HD11
2183020913 2341086 20O GLO. B   52 BB02
2183020913 2312056 20O REC. MB  52 J12056
2183021152 2300033 18O GLO. B   52 BA01
2183021152 2300035 18O GLO. B   52 BA01A
2183021152 2300034 18O GLO. B   52 BA01
2183021152 2312047 18O GLO. MB  52 BA01
2183021152 2312048 19I GLO. B   52 BB01
2183021152 2312052 19I GLO. B   52 BB01
2183021152 2312056 19I GLO. MB  52 BB01
2183021152 2341086 19I GLO. S   52 BB01
2183021152 2352038 19P GLO. MB  52 BC51
2183021152 2312049 19P GLO. B   52 BC51
2183021152 2312053 19P GLO. B   52 BC51
2183021152 2341089 19P GLO. B   52 BC51
2183021152 2341093 19O GLO. B   52 BD01
2183021152 2342000 19O GLO. S   52 BD01
2183021152 2312054 19O GLO. B   52 BD01
2183021152 2312050 19O GLO. B   52 BD01
2183021152 2312055 20I GLO. S   52 BE01
2183021152 2352035 20I GLO. S   52 BE01
2183021152 2312051 20I GLO. B   52 BE01
2183021152 2352034 20P GLO. MB  52 BF01
2183021152 2352036 20P GLO. B   52 BC01
2183021152 2312057 20P GLO. MB  52 BF01
2183021152 2312058 20O GLO. MB  52 BG01
2183021152 2312060 20O GLO. MB  52 BG51
2183021152 2312059 20O GLO. S   52 BG51
2183021616 2300033 18O GLO. B   52 BA01
2183021616 2300035 18O GLO. MB  52 BA01A
2183021616 2300034 18O GLO. S   52 BA01
2183021616 2312047 18O GLO. MB  52 BA01
2183021616 2312048 19I GLO. S   52 BB01
2183021616 2312052 19I GLO. B   52 BB01
2183021616 2312056 19I GLO. B   52 BB01
2183021616 2341086 19I GLO. S   52 BB01
2183021616 2352038 19P GLO. MB  52 BC51
2183021616 2312049 19P GLO. B   52 BC51
2183021616 2312053 19P GLO. MB  52 BC51
